region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
Eurasia,Ukraine,Security,DeepState,https://deepstatemap.live,UK/EN,Frontline map (OSINT),Independent,Website,,yes,4,5,5,4,4,4,3,4.1,"Widely-cited interactive control-of-terrain map of the war, updated continuously."
Eurasia,Ukraine,Security,Militarnyi,https://militarnyi.com,UK/EN,Military news / analysis,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Defense-technology and battlefield news outlet.
Eurasia,Ukraine,Security,Defense Express,https://defence-ua.com,UK/EN,Defense analysis,Independent,Website,,no,4,4,4,4,4,4,4,4.0,Defense-industry and military analysis with an English feed.
Eurasia,Ukraine,Security,ArmyInform,https://armyinform.com.ua,UK,MoD media,State / official,Website,,no,3,3,5,3,3,4,2,3.3,Ministry of Defence outlet; official military communications.
Eurasia,Ukraine,Security,Come Back Alive,https://savelife.in.ua,UK/EN,Defense NGO / foundation,Independent,Website,,no,4,4,4,5,4,4,3,4.0,Major defense-support foundation; reporting and analysis on military needs.
Eurasia,Ukraine,Economic,Economichna Pravda,https://www.epravda.com.ua,UK,Business / economy news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Economy-focused sister site of Ukrainska Pravda.
Eurasia,Ukraine,Economic,National Bank of Ukraine (NBU),https://bank.gov.ua,UK/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,"Central bank; monetary, banking, FX and balance-of-payments data, English site."
Eurasia,Ukraine,Economic,State Statistics Service (Ukrstat),https://stat.gov.ua,UK/EN,Official statistics,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,National statistics office (Derzhstat); wartime data gaps and delays.
Eurasia,Ukraine,Economic,KSE Institute,https://kse.ua,UK/EN,Economics research,Independent,Website,,yes,5,5,4,5,5,4,5,4.7,"Kyiv School of Economics analytical arm; sanctions, oil-trade, and war-damage datasets."
Eurasia,Ukraine,Economic,VoxUkraine,https://voxukraine.org,UK/EN,Economics analysis / fact-check,Independent,Website,,no,5,4,3,5,4,4,5,4.3,Academic-economist platform; analysis and the VoxCheck fact-checking project.
Eurasia,Ukraine,Economic,Prozorro,https://prozorro.gov.ua,UK/EN,Procurement dataset (official),State / official,Website,,yes,4,5,4,4,5,4,1,3.9,Open public-procurement system; a landmark transparency dataset.
Eurasia,Ukraine,Economic,Opendatabot,https://opendatabot.ua,UK/EN,Registry data / analytics,Independent,Website,,yes,4,4,4,4,5,4,2,3.9,"Aggregates company, court, sanctions, and property registries for due diligence."
Eurasia,Ukraine,Political,NABU,https://nabu.gov.ua,UK/EN,Anti-corruption bureau (official),State / official,Website,,no,4,4,4,4,4,4,2,3.7,National Anti-Corruption Bureau; official case updates and disclosures.
Eurasia,Ukraine,Political,NAZK (NACP),https://nazk.gov.ua,UK/EN,Asset declarations (official),State / official,Website,,yes,4,4,3,4,5,3,1,3.4,National Agency on Corruption Prevention; the officials' asset-declaration register.
Eurasia,Ukraine,Political,Verkhovna Rada,https://www.rada.gov.ua,UK,Parliament (official),State / official,Website,,yes,4,3,4,3,5,3,1,3.3,"Parliament's official record of bills, votes, and MPs."
Eurasia,Ukraine,Political,Chesno,https://www.chesno.org,UK,Politician-monitoring movement,Independent,Website,,yes,4,5,3,5,4,4,3,4.0,"Civic movement profiling politicians, party finances, and MP voting records."
Eurasia,Ukraine,Political,OPORA,https://www.oporaua.org,UK/EN,Election monitoring,Independent,Website,,yes,5,5,3,5,5,4,3,4.3,Leading non-partisan election-observation network; detailed monitoring datasets.
Eurasia,Ukraine,Societal,KIIS,https://www.kiis.com.ua,UK/EN,Sociology / polling,Independent,Website,,yes,5,4,4,5,5,4,3,4.3,Kyiv International Institute of Sociology; long-run rigorous public-opinion series.
Eurasia,Ukraine,Societal,Razumkov Centre,https://razumkov.org.ua,UK/EN,Think tank + polling,Independent,Website,,yes,5,4,3,5,4,4,5,4.3,Leading think tank combining policy analysis with its own sociological surveys.
Eurasia,Ukraine,Societal,Rating Group,https://ratinggroup.ua,UK/EN,Pollster,Independent,Website,,yes,4,4,4,4,4,4,2,3.7,"Frequent national polling on politics, identity, and the war."
Eurasia,Ukraine,Societal,Democratic Initiatives Foundation,https://dif.org.ua,UK/EN,Sociology / analysis,Independent,Website,,no,4,4,3,4,4,4,4,3.9,"Think tank on democracy, elections, and public opinion (often with KIIS)."
Eurasia,Ukraine,Societal,ZMINA,https://zmina.info,UK/EN,Human-rights center,Independent,Website,,no,5,4,3,5,4,4,3,4.0,"Human-rights center documenting abuses, occupation, and civic-space issues."
Eurasia,Ukraine,Societal,Truth Hounds,https://truth-hounds.org,EN/UK,War-crimes documentation,Independent,Website,,no,5,5,3,5,5,4,3,4.3,Field documentation of war crimes to international-justice standards.
Europe,Hungary,General,Telex,https://telex.hu,HU,Independent news outlet,Independent,Website,,no,5,4,5,5,4,4,3,4.3,Flagship independent site founded by ex-Index staff in 2020; reader-funded.
Europe,Hungary,General,444,https://444.hu,HU,Independent news,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Popular independent news and commentary site.
Europe,Hungary,General,HVG,https://hvg.hu,HU,Weekly / news,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Long-established weekly and news portal; economy and politics.
Europe,Hungary,General,Magyar Hang,https://magyarhang.org,HU,Weekly / news,Independent,Website,,no,4,3,4,4,4,4,3,3.7,Independent weekly published from abroad and online.
Europe,Hungary,General,Népszava,https://nepszava.hu,HU,Daily (left),Independent,Website,,no,4,3,4,3,4,4,3,3.6,"Long-running left-leaning daily, one of few non-government print titles."
Europe,Hungary,General,Válasz Online,https://www.valaszonline.hu,HU,Analysis / features,Independent,Website,,no,4,4,3,4,4,3,4,3.7,Subscription analytical outlet; reporting and long reads.
Europe,Hungary,General,24.hu,https://24.hu,HU,News portal,Independent,Website,,no,4,3,5,4,3,4,2,3.6,High-traffic independent news portal.
Europe,Hungary,General,Szabad Európa (RFE/RL),https://www.szabadeuropa.hu,HU,News (RFE/RL),Independent (external),Website,,no,4,4,4,5,4,4,3,4.0,RFE/RL's relaunched Hungarian service; politics and accountability reporting.
Europe,Hungary,General,Lakmusz,https://lakmusz.hu,HU,Fact-checking,Independent,Website,,no,5,4,4,5,5,4,3,4.3,Fact-checking project in the Átlátszó network.
Europe,Hungary,General,Magyar Narancs,https://magyarnarancs.hu,HU,Weekly,Independent,Website,,no,4,3,3,4,4,4,4,3.7,"Liberal weekly; politics, culture, and criticism."
Europe,Hungary,General,Qubit,https://qubit.hu,HU,Science journalism,Independent,Website,,no,4,4,3,4,4,4,4,3.9,Science and technology journalism with investigative streaks.
Europe,Hungary,Security,VSquare,https://vsquare.org,EN,Regional investigative (CEE),Independent,Website,,no,5,5,3,5,5,5,4,4.6,Central-European investigative outlet; cross-border security and influence reporting.
Europe,Hungary,Security,Political Capital,https://politicalcapital.hu,HU/EN,Political think tank,Independent,Website,,no,5,4,3,5,4,5,5,4.4,"Think tank on democracy, disinformation, Russian influence, and extremism."
Europe,Hungary,Political,Direkt36,https://www.direkt36.hu,HU/EN,Investigative,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Premier Hungarian investigative outlet; deep reporting on power and corruption.
Europe,Hungary,Political,Átlátszó,https://atlatszo.hu,HU/EN,Investigative / transparency,Independent,Website,,no,5,5,3,5,5,4,4,4.4,FOIA-driven transparency investigations into public spending; runs data projects.
Europe,Hungary,Political,Transparency International Hungary,https://transparency.hu,HU/EN,Anti-corruption NGO,Independent,Website,,no,5,4,3,5,4,4,4,4.1,TI chapter; corruption analysis and integrity monitoring.
Europe,Hungary,Political,K-Monitor,https://k-monitor.hu,HU/EN,Anti-corruption data,Independent,Website,,yes,4,5,3,5,5,4,3,4.1,Public-spending and corruption database and news archive.
Europe,Hungary,Political,Republikon Institute,https://republikon.hu,HU,Think tank / pollster,Independent,Website,,yes,4,4,3,4,4,4,4,3.9,Liberal think tank with regular political polling and analysis.
Europe,Hungary,Political,Policy Solutions,https://www.policysolutions.hu,HU/EN,Progressive think tank,Independent,Website,,no,4,4,3,4,4,4,4,3.9,Progressive research institute; political analysis and surveys.
Europe,Hungary,Political,Parliament (Országgyűlés),https://www.parlament.hu,HU/EN,Legislature (official),State / official,Website,,yes,4,3,4,3,4,3,1,3.1,"Official parliamentary record: bills, votes, MPs."
Europe,Hungary,Political,Government of Hungary,https://kormany.hu,HU/EN,Government (official),State / official,Website,,no,3,3,4,2,4,4,1,3.0,Official government communications and decisions.
Europe,Hungary,Political,Magyar Nemzet,https://magyarnemzet.hu,HU,Pro-government daily,Pro-government,Website,,no,2,3,5,2,2,4,2,2.9,Leading pro-Orbán daily; a barometer of the government's messaging.
Europe,Hungary,Political,Origo,https://www.origo.hu,HU,Pro-government portal,Pro-government,Website,,no,2,3,5,2,2,5,2,3.0,High-traffic pro-government news portal.
Europe,Hungary,Political,Mandiner,https://mandiner.hu,HU,Pro-government conservative,Pro-government,Website,,no,3,3,4,2,3,4,3,3.1,Conservative pro-government weekly and site.
Europe,Hungary,Political,Index,https://index.hu,HU,News portal (post-2020),Pro-government,Website,,no,3,3,5,2,3,5,2,3.3,Once-dominant portal; independence collapsed after its 2020 editorial purge.
Europe,Hungary,Political,Hírado (public media),https://hirado.hu,HU,State public media,State media,Website,,no,2,2,5,2,3,5,1,2.9,State public-media news; reflects the official line.
Europe,Hungary,Political,Nézőpont Institute,https://nezopontintezet.hu,HU,Pro-gov pollster,Pro-government,Website,,yes,3,3,4,2,4,4,2,3.1,Pro-government pollster; read against independent surveys.
Europe,Hungary,Economic,Portfolio,https://www.portfolio.hu,HU/EN,Business / economy,Independent,Website,,no,5,3,5,4,4,4,4,4.1,Leading business-and-markets outlet; strong data and English coverage.
Europe,Hungary,Economic,G7,https://g7.hu,HU,Economic analysis,Independent,Website,,no,4,4,3,4,4,4,4,3.9,Explanatory economic journalism.
Europe,Hungary,Economic,Central Statistical Office (KSH),https://www.ksh.hu,HU/EN,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics office; comprehensive data with English portal.
Europe,Hungary,Economic,Magyar Nemzeti Bank (MNB),https://www.mnb.hu,HU/EN,Central bank,State / official,Website,,yes,4,3,4,3,5,4,2,3.6,Central bank; monetary and financial-stability data and reports.
Europe,Hungary,Societal,Médián,https://median.hu,HU,Pollster,Independent,Website,,yes,4,4,3,4,4,3,2,3.4,Independent pollster with a long track record on Hungarian public opinion.
Europe,Bulgaria,General,Capital,https://www.capital.bg,BG,Business / politics weekly,Independent,Website,,no,5,4,4,4,4,3,4,4.0,Leading independent business-and-politics weekly (Economedia).
Europe,Bulgaria,General,Dnevnik,https://www.dnevnik.bg,BG,Independent daily,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Independent daily from the Economedia group.
Europe,Bulgaria,General,Mediapool,https://www.mediapool.bg,BG,News / analysis portal,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Independent online news portal; politics and governance.
Europe,Bulgaria,General,Svobodna Evropa (RFE/RL),https://www.svobodnaevropa.bg,BG,News (RFE/RL),Independent (external),Website,,no,4,4,4,5,4,4,3,4.0,RFE/RL Bulgarian service (service winding down in 2026; archive valuable).
Europe,Bulgaria,General,Toest,https://toest.bg,BG,Independent weekly,Independent,Website,,no,4,4,3,4,4,4,4,3.9,Reader-supported independent weekly; analysis and commentary.
Europe,Bulgaria,General,Club Z,https://clubz.bg,BG,News / analysis,Independent,Website,,no,4,3,4,4,3,4,3,3.6,Independent news-and-analysis site.
Europe,Bulgaria,General,Sega,https://www.segabg.com,BG,Daily,Independent,Website,,no,3,3,4,3,3,4,3,3.3,Independent daily newspaper and site.
Europe,Bulgaria,General,OFFNews,https://offnews.bg,BG,News / analysis,Independent,Website,,no,3,3,5,3,3,4,2,3.3,Independent news portal.
Europe,Bulgaria,General,Novinite (Sofia News Agency),https://www.novinite.com,EN,English-language news,Independent,Website,,no,3,3,5,3,3,5,2,3.4,"English-language Bulgarian news, useful entry point for non-Bulgarian readers."
Europe,Bulgaria,General,The Sofia Globe,https://sofiaglobe.com,EN,English-language news,Independent,Website,,no,4,3,4,4,3,5,3,3.7,Independent English-language coverage of Bulgaria and the region.
Europe,Bulgaria,General,factcheck.bg,https://factcheck.bg,BG,Fact-checking,Independent,Website,,no,5,4,4,5,5,4,3,4.3,Bulgarian fact-checking outlet (Association of European Journalists).
Europe,Bulgaria,General,Fakti,https://fakti.bg,BG,News portal (pro-Russia lean),Pro-Russia,Website,,no,2,3,5,2,2,4,2,2.9,High-traffic portal often amplifying pro-Kremlin framing; included for narrative tracking.
Europe,Bulgaria,General,BTA,https://www.bta.bg,BG/EN,State news agency,State / official,Website,,no,4,3,5,3,4,4,1,3.4,"Bulgarian Telegraph Agency; official state wire, multilingual."
Europe,Bulgaria,General,BNR,https://bnr.bg,BG/EN,Public radio,Public broadcaster,Website,,no,4,3,5,4,4,4,2,3.7,Bulgarian National Radio; public-service news.
Europe,Bulgaria,General,BNT,https://bntnews.bg,BG,Public TV,Public broadcaster,Website,,no,4,3,5,4,4,4,2,3.7,Bulgarian National Television; public-service broadcaster.
Europe,Bulgaria,Security,Bivol,https://bivol.bg,BG/EN,Investigative (OCCRP),Independent,Website,,no,5,5,3,4,5,4,4,4.3,OCCRP-affiliated investigative outlet exposing corruption and organized crime.
Europe,Bulgaria,Security,Balkan Insight (BIRN),https://balkaninsight.com,EN,Regional investigative,Independent (external),Website,,no,5,4,3,5,5,5,4,4.4,BIRN's regional platform; rigorous Balkans investigations and analysis.
Europe,Bulgaria,Political,Center for the Study of Democracy (CSD),https://csd.bg,BG/EN,Think tank (governance/corruption),Independent,Website,,no,5,5,3,5,4,4,5,4.4,"Premier think tank on corruption, state capture, and Russian economic influence."
Europe,Bulgaria,Political,Anti-Corruption Fund (ACF),https://acf.bg,BG/EN,Anti-corruption investigations,Independent,Website,,no,5,5,3,5,4,4,4,4.3,Independent watchdog investigating high-level corruption.
Europe,Bulgaria,Political,Center for Liberal Strategies (CLS),https://cls-sofia.org,BG/EN,Political think tank,Independent,Website,,no,4,4,3,4,4,3,5,3.9,Ivan Krastev's institute; political analysis with international reach.
Europe,Bulgaria,Political,Parliament (Narodno Sabranie),https://www.parliament.bg,BG/EN,Legislature (official),State / official,Website,,yes,4,3,4,3,4,3,1,3.1,Official parliamentary record of bills and votes.
Europe,Bulgaria,Economic,Institute for Market Economics (IME),https://ime.bg,BG/EN,Economic think tank,Independent,Website,,yes,4,4,3,4,4,4,4,3.9,Bulgaria's oldest market-economics think tank; 'Regional Profiles' data project.
Europe,Bulgaria,Economic,National Statistical Institute (NSI),https://www.nsi.bg,BG/EN,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics office; comprehensive data with English portal.
Europe,Bulgaria,Economic,Bulgarian National Bank (BNB),https://www.bnb.bg,BG/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,"Central bank; monetary, banking, and external-sector statistics."
Europe,Bulgaria,Societal,Alpha Research,https://alpharesearch.bg,BG/EN,Pollster,Independent,Website,,yes,4,4,3,4,4,4,3,3.7,Independent polling agency; political and social surveys.
Europe,Bulgaria,Political,Central Election Commission (Bulgaria),https://www.cik.bg,BG,Official election results,State / official,Website,,yes,3,3,4,2,4,3,1,2.9,Official election returns and turnout data for Bulgaria.
Europe,Germany,General,Der Spiegel,https://www.spiegel.de,DE/EN,News magazine / investigative,Independent,Website,,no,5,4,5,4,4,4,4,4.3,Flagship weekly and news site; strong investigations and a growing English edition.
